Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,nSolutions,paths
qcp-10-67-5_ext,25.466666666666665,3353,126,165,582,0,0,0,0,80,347,16755,0,76,20,100,0.0776337,4.0625,9.175,3.625,7.1125,0.125,0.5125,0,0.150268292,satisfy,1,0
qcp-10-67-6_ext,154.6797583081571,18049,131,331,1201,0,0,0,0,119,744,32298,0,139,20,100,0.079508,6.008403361344538,12.327731092436975,6.26890756302521,10.168067226890756,0.3445378151260504,0.5042016806722689,0,0.135200268,satisfy,1,0
qcp-10-67-7_ext,157.40462427745663,12578,92,173,999,0,0,0,0,127,625,31595,0,123,20,100,0.0773097,4.708661417322834,6.881889763779528,3.738095238095238,6.78740157480315,0.2440944881889764,0.5984251968503937,1,0.093834801,satisfy,1,0
qcp-10-67-8_ext,94.9249530956848,12918,180,533,909,0,0,0,0,127,912,47362,0,199,20,100,0.0778728,7.0236220472440944,9.275590551181102,3.62992125984252,6.818897637795276,0.25196850393700787,0.7086614173228346,0,0.201204237,satisfy,1,0
qcp-10-67-9_ext,131.5595667870036,15769,161,277,1063,0,0,0,0,116,708,39780,0,187,20,100,0.0773248,5.913793103448276,9.810344827586206,4.353448275862069,8.568965517241379,0.29310344827586204,0.6551724137931034,0,0.181246481,satisfy,1,0
qcp-15-120-0_ext,447.4568306010929,118929,356,915,3969,0,0,0,0,333,1741,148834,0,750,30,225,0.0790059,5.123123123123123,9.315315315315315,4.672672672672673,9.936936936936936,0.4444444444444444,0.6426426426426426,0,5.095735259,satisfy,1,0
qcp-15-120-10_ext,,,,,,,0,0,1,5316,8811,1115584,0,4034,30,225,0.0794628,1.657761053621825,4.365945437441204,5.546362608367885,20.57008466603951,2.5969896519285043,0.6735653809971778,9,6.16955234,satisfy,0,0
qcp-15-120-11_ext,,,,,,,0,0,1,44,127,13429,0,47,30,225,0.0798107,2.953488372093023,2.3255813953488373,3.85,7.883720930232558,0.4883720930232558,0.4883720930232558,3,1.7385734240000001,satisfy,0,0
qcp-15-120-12_ext,,,,,,,0,0,1,1572,2734,339160,0,1273,30,225,0.0798256,1.740292807129217,3.9713558243157223,6.0140575079872205,20.502227880331,1.5983450031826862,0.5754296626352642,6,4.033071316,satisfy,0,0
qcp-15-120-13_ext,,,,,,,0,0,1,3398,4979,635864,0,2242,30,225,0.078446,1.4657050338534001,4.108919634972034,4.960743801652892,21.239623196938474,2.6970856638210186,0.7044450986164262,9,3.047816202,satisfy,0,0
qcp-15-120-14_ext,,,,,,,0,0,1,102,307,32091,0,130,30,225,0.0791287,3.0396039603960396,2.613861386138614,4.23469387755102,8.455445544554456,0.693069306930693,0.5148514851485149,3,3.8234953750000003,satisfy,0,0
qcp-15-120-1_ext,445.55606407322654,101411,333,874,4483,0,0,0,0,743,1873,204971,0,789,30,225,0.079484,2.4952893674293404,5.586810228802153,6.917900403768506,19.620457604306864,0.6689098250336474,0.5235531628532974,0,3.589162376,satisfy,1,0
qcp-15-120-2_ext,410.56375838926175,148506,353,745,3572,0,0,0,0,376,1917,193364,0,901,30,225,0.0795371,5.0212765957446805,10.558510638297872,5.805851063829787,11.752659574468085,0.3324468085106383,0.6382978723404256,0,2.816924696,satisfy,1,0
qcp-15-120-3_ext,222.01845018450186,92448,347,813,4879,0,0,0,0,1784,3458,406600,0,1593,30,225,0.0790922,1.9321748878923768,5.693946188340807,6.332399103139013,25.09865470852018,1.6659192825112108,0.7982062780269058,0,2.3259259820000002,satisfy,1,0
qcp-15-120-4_ext,597.6418732782369,132107,307,726,4499,0,0,0,0,1449,3067,306304,0,1203,30,225,0.0793034,2.1021394064872325,5.294685990338165,7.536231884057971,24.46928916494134,1.8888888888888888,1.013112491373361,0,4.162726936,satisfy,1,0
qcp-15-120-5_ext,681.0879345603272,157892,277,978,5253,0,0,0,0,3043,5672,659491,0,2640,30,225,0.0801854,1.8590207032533683,4.557344725599737,5.037146614069691,18.435425566874795,1.3263227078540913,0.527768649359185,1,9.647619205,satisfy,1,0
qcp-15-120-6_ext,522.565306122449,135103,321,490,4057,0,0,0,0,801,1885,235318,0,1200,30,225,0.0798272,2.31960049937578,4.811485642946317,6.645443196004994,18.700374531835205,0.8514357053682896,0.6779026217228464,0,3.271537401,satisfy,1,0
qcp-15-120-7_ext,540.1058139534883,119012,364,860,4570,0,0,0,0,1105,2619,270254,0,1036,30,225,0.078275,2.3529411764705883,5.350226244343891,7.206521739130435,21.36289592760181,1.2597285067873303,0.6289592760180995,1,3.030272264,satisfy,1,0
qcp-15-120-8_ext,530.3958333333334,136525,309,1440,5502,0,0,0,0,4639,8012,986544,0,4003,30,225,0.0839069,1.722353955593878,5.963138607458504,9.654235826686786,34.06035783574046,2.7656822591075665,0.9549471868937272,0,5.764028755,satisfy,1,0
qcp-15-120-9_ext,378.1089494163424,108546,319,771,4713,0,0,0,0,7179,10494,1351732,0,5272,30,225,0.07928,1.4602312299763198,5.217996935506338,7.517481543390445,27.999164229001252,3.3801365092631284,0.9977712773366764,0,3.8747207120000002,satisfy,1,0
qcp-20-187-0_ext,,,,,,,0,1,0,,,,,,40,400,0.0856448,,,,,,,,,satisfy,,0
qcp-20-187-10_ext,,,,,,,0,1,0,,,,,,40,400,0.164867,,,,,,,,,satisfy,,0
qcp-20-187-11_ext,,,,,,,0,1,0,,,,,,40,400,0.16619,,,,,,,,,satisfy,,0
qcp-20-187-12_ext,,,,,,,0,1,0,,,,,,40,400,0.163182,,,,,,,,,satisfy,,0
qcp-20-187-13_ext,,,,,,,0,1,0,,,,,,40,400,0.162221,,,,,,,,,satisfy,,0
qcp-20-187-14_ext,,,,,,,0,0,1,14191,22564,4179647,0,19273,40,400,0.15952,1.5901338971106413,5.6248062015503875,7.852617468604487,33.27019027484144,4.9630725863284,1.03276955602537,16,547.015538215,satisfy,0,0
qcp-20-187-1_ext,1050.304771178189,351906,435,1027,8991,0,0,0,0,15915,26710,4967335,0,23775,40,400,0.0841369,1.6771599120326737,8.446874018221804,11.18393766103186,40.8248821866164,5.457869934024505,1.1107759974866478,2,402.106836819,satisfy,1,0
qcp-20-187-2_ext,,,,,,,0,1,0,,,,,,40,400,0.0896068,,,,,,,,,satisfy,,0
qcp-20-187-3_ext,,,,,,,0,1,0,,,,,,40,400,0.160607,,,,,,,,,satisfy,,0
qcp-20-187-4_ext,,,,,,,0,1,0,,,,,,40,400,0.16318,,,,,,,,,satisfy,,0
qcp-20-187-5_ext,,,,,,,0,1,0,,,,,,40,400,0.157903,,,,,,,,,satisfy,0,0
qcp-20-187-6_ext,591.1267796610169,344896,581,1475,9500,0,0,0,0,53404,70641,16621069,0,79672,40,400,0.0891224,1.3224103063440942,8.23080668114748,14.749569320650139,62.76958654782413,5.557093101640326,1.7566099917609168,0,347.072603012,satisfy,1,0
qcp-20-187-7_ext,541.0730994152046,269837,529,1026,9229,0,0,0,0,68677,92028,23647351,0,121270,40,400,0.0845109,1.3397935262169285,8.704078512456864,13.955427090310744,55.81842538258806,6.408986997102378,1.518150181283399,3,425.45831487,satisfy,1,0
qcp-20-187-8_ext,,,,,,,0,1,0,,,,,,40,400,0.0837399,,,,,,,,,satisfy,,0
qcp-20-187-9_ext,,,,,,,0,1,0,,,,,,40,400,0.16071,,,,,,,,,satisfy,,0
qcp-25-264-0_ext,,,,,,,0,1,0,,,,,,50,625,0.161691,,,,,,,,,satisfy,,0
qcp-25-264-10_ext,,,,,,,0,1,0,,,,,,50,625,0.168215,,,,,,,,,satisfy,,0
qcp-25-264-11_ext,,,,,,,0,1,0,,,,,,50,625,0.160164,,,,,,,,,satisfy,,0
qcp-25-264-12_ext,,,,,,,0,1,0,,,,,,50,625,0.163467,,,,,,,,,satisfy,,0
qcp-25-264-13_ext,,,,,,,0,1,0,,,,,,50,625,0.157369,,,,,,,,,satisfy,,0
qcp-25-264-14_ext,,,,,,,0,1,0,,,,,,50,625,0.170321,,,,,,,,,satisfy,,0
qcp-25-264-1_ext,,,,,,,0,1,0,,,,,,50,625,0.163873,,,,,,,,,satisfy,,0
qcp-25-264-2_ext,,,,,,,0,1,0,,,,,,50,625,0.163301,,,,,,,,,satisfy,,0
qcp-25-264-3_ext,,,,,,,0,1,0,,,,,,50,625,0.158978,,,,,,,,,satisfy,,0
qcp-25-264-4_ext,,,,,,,0,1,0,,,,,,50,625,0.161988,,,,,,,,,satisfy,,0
qcp-25-264-5_ext,,,,,,,0,1,0,,,,,,50,625,0.163589,,,,,,,,,satisfy,,0
qcp-25-264-6_ext,,,,,,,0,1,0,,,,,,50,625,0.165109,,,,,,,,,satisfy,,0
qcp-25-264-7_ext,,,,,,,0,1,0,,,,,,50,625,0.162079,,,,,,,,,satisfy,0,0
qcp-25-264-8_ext,,,,,,,0,1,0,,,,,,50,625,0.153918,,,,,,,,,satisfy,,0
qcp-25-264-9_ext,,,,,,,0,1,0,,,,,,50,625,0.159838,,,,,,,,,satisfy,,0
