Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
qcp-10-67-7_ext,1038,1038,0,1,1038,0,0,0,0,423,1320,56100,0,313,20,67,0.0436174,3.0094562647754137,3.978723404255319,3.1496437054631827,8.349881796690307,0.6430260047281324,0.38534278959810875,2,0.107030866,satisfy,0
qcp-10-67-8_ext,347,347,0,1,347,0,0,0,0,53,618,8338,0,57,20,67,0.0500048,10.60377358490566,8.943396226415095,3.660377358490566,7.2075471698113205,0.1509433962264151,0.6226415094339622,0,0.281002819,satisfy,0
qcp-10-67-9_ext,1254,1254,0,1,1254,0,0,0,0,246,1026,33542,0,256,20,67,0.0464114,3.9634146341463414,4.711382113821138,4.1138211382113825,8.788617886178862,0.540650406504065,0.4959349593495935,0,0.178695114,satisfy,0
qcp-15-120-0_ext,3329,3329,0,1,3329,0,0,0,0,842,5418,195900,0,1383,30,120,0.0440319,6.311163895486936,5.261282660332542,7.406175771971497,23.5083135391924,1.338479809976247,0.5700712589073634,0,7.272871089,satisfy,0
qcp-15-120-10_ext,,,,,,,0,0,1,3197,7304,638794,0,3653,30,120,0.0472478,2.2853566958698375,4.120775969962453,5.892476489028213,17.68523153942428,2.064142678347935,0.45525657071339176,6,8.531460412,satisfy,0
qcp-15-120-11_ext,,,,,,,0,0,1,38,162,15267,0,88,30,120,0.0429146,4.378378378378378,3.4594594594594597,2.6451612903225805,4.486486486486487,0.24324324324324326,0.2972972972972973,6,2.234602492,satisfy,0
qcp-15-120-12_ext,,,,,,,0,0,1,1093,3380,223043,0,1314,30,120,0.0533255,3.0952380952380953,3.8772893772893773,7.3330275229357795,20.83058608058608,0.9478021978021978,0.49542124542124544,2,5.900497085,satisfy,0
qcp-15-120-13_ext,,,,,,,0,0,1,10326,22782,2111703,0,11797,30,120,0.0432207,2.2064891041162227,5.234769975786925,5.48953488372093,25.530847457627118,4.271573849878934,0.6539467312348668,5,4.175389289,satisfy,0
qcp-15-120-14_ext,,,,,,,0,0,1,55,244,14772,0,88,30,120,0.0481559,4.518518518518518,2.759259259259259,2.510204081632653,4.425925925925926,0.5555555555555556,0.2777777777777778,5,5.509952591,satisfy,0
qcp-15-120-1_ext,2845,2845,0,1,2845,0,0,0,0,485,3782,142911,0,863,30,120,0.0422184,7.597938144329897,4.373195876288659,6.997938144329897,19.890721649484536,0.9010309278350516,0.4515463917525773,0,5.016208063,satisfy,0
qcp-15-120-2_ext,3337,3337,0,1,3337,0,0,0,0,1105,6751,254828,0,1721,30,120,0.0479503,6.0081447963800905,4.5104072398190045,7.167420814479638,19.38914027149321,0.9981900452488688,0.5384615384615384,0,4.328367074,satisfy,0
qcp-15-120-3_ext,3412,3412,0,1,3412,0,0,0,0,1127,5140,256604,0,1540,30,120,0.135068,4.484472049689441,4.30700976042591,7.354924578527063,20.446317657497783,1.0354924578527063,0.5066548358473825,0,4.330487162,satisfy,0
qcp-15-120-4_ext,2728,2728,0,1,2728,0,0,0,0,318,3308,72376,0,433,30,120,0.121878,10.122641509433961,4.833333333333333,6.053459119496855,16.732704402515722,0.6729559748427673,0.4559748427672956,0,5.273056081,satisfy,0
qcp-15-120-5_ext,3995,3995,0,1,3995,0,0,0,0,12020,30193,2896925,0,19214,30,120,0.047899,2.504242928452579,4.8599833610648915,6.131480402762753,26.53369384359401,4.940931780366056,0.8623128119800333,3,5.223753594,satisfy,0
qcp-15-120-6_ext,3333,3333,0,1,3333,0,0,0,0,1329,7483,350756,0,2854,30,120,0.0496468,5.5560571858540255,4.106094808126411,7.470278404815651,23.454477050413846,1.1482317531978932,0.3295711060948081,0,4.129359595,satisfy,0
qcp-15-120-7_ext,3654,3654,0,1,3654,0,0,0,0,4305,11944,939357,0,5372,30,120,0.047982,2.753542392566783,5.317305458768874,10.140334572490707,34.28501742160279,2.5584204413472706,0.5495934959349593,1,4.031606705,satisfy,0
qcp-15-120-8_ext,3573,3573,0,1,3573,0,0,0,0,1277,7562,288007,0,1759,30,120,0.0517339,5.847298355520752,5.43069694596711,7.054815974941269,23.08379013312451,1.091620986687549,0.49569303054032887,0,7.76525488,satisfy,0
qcp-15-120-9_ext,3787,3787,0,1,3787,0,0,0,0,11431,29359,2236198,0,14365,30,120,0.0459549,2.56049339515353,5.125185897996675,7.7908319482110056,29.841308721896596,2.5611932464351326,0.7300323681217741,0,8.813827023,satisfy,0
qcp-20-187-0_ext,,,,,,,1,0,0,,,,,,40,187,0.0506572,,,,,,,,,satisfy,0
qcp-20-187-10_ext,,,,,,,1,0,0,,,,,,40,187,0.155154,,,,,,,,,satisfy,0
qcp-20-187-11_ext,,,,,,,1,0,0,,,,,,40,187,0.15769,,,,,,,,,satisfy,0
qcp-20-187-12_ext,,,,,,,1,0,0,,,,,,40,187,0.131611,,,,,,,,,satisfy,0
qcp-20-187-13_ext,,,,,,,1,0,0,,,,,,40,187,0.185596,,,,,,,,,satisfy,0
qcp-20-187-14_ext,,,,,,,1,0,0,,,,,,40,187,0.139296,,,,,,,,,satisfy,0
qcp-20-187-1_ext,,,,,,,1,0,0,,,,,,40,187,0.146777,,,,,,,,,satisfy,0
qcp-20-187-2_ext,,,,,,,1,0,0,,,,,,40,187,0.150436,,,,,,,,,satisfy,0
qcp-20-187-3_ext,,,,,,,1,0,0,,,,,,40,187,0.136149,,,,,,,,,satisfy,0
qcp-20-187-4_ext,,,,,,,1,0,0,,,,,,40,187,0.162618,,,,,,,,,satisfy,0
qcp-20-187-5_ext,,,,,,,1,0,0,,,,,,40,187,0.161849,,,,,,,,,satisfy,0
qcp-20-187-6_ext,,,,,,,1,0,0,,,,,,40,187,0.158482,,,,,,,,,satisfy,0
qcp-20-187-7_ext,,,,,,,1,0,0,,,,,,40,187,0.149661,,,,,,,,,satisfy,0
qcp-20-187-8_ext,,,,,,,1,0,0,,,,,,40,187,0.170634,,,,,,,,,satisfy,0
qcp-20-187-9_ext,,,,,,,1,0,0,,,,,,40,187,0.148409,,,,,,,,,satisfy,0
qcp-25-264-0_ext,,,,,,,1,0,0,,,,,,50,264,0.140134,,,,,,,,,satisfy,0
qcp-25-264-10_ext,,,,,,,1,0,0,,,,,,50,264,0.136721,,,,,,,,,satisfy,0
qcp-25-264-11_ext,,,,,,,1,0,0,,,,,,50,264,0.136103,,,,,,,,,satisfy,0
qcp-25-264-12_ext,,,,,,,1,0,0,,,,,,50,264,0.146841,,,,,,,,,satisfy,0
qcp-25-264-13_ext,,,,,,,1,0,0,,,,,,50,264,0.139313,,,,,,,,,satisfy,0
qcp-25-264-14_ext,,,,,,,1,0,0,,,,,,50,264,0.145773,,,,,,,,,satisfy,0
qcp-25-264-1_ext,,,,,,,1,0,0,,,,,,50,264,0.146027,,,,,,,,,satisfy,0
qcp-25-264-2_ext,,,,,,,1,0,0,,,,,,50,264,0.164482,,,,,,,,,satisfy,0
qcp-25-264-3_ext,,,,,,,1,0,0,,,,,,50,264,0.169892,,,,,,,,,satisfy,0
qcp-25-264-4_ext,,,,,,,1,0,0,,,,,,50,264,0.166575,,,,,,,,,satisfy,0
qcp-25-264-5_ext,,,,,,,1,0,0,,,,,,50,264,0.136121,,,,,,,,,satisfy,0
qcp-25-264-6_ext,,,,,,,1,0,0,,,,,,50,264,0.138479,,,,,,,,,satisfy,0
qcp-25-264-7_ext,,,,,,,1,0,0,,,,,,50,264,0.138236,,,,,,,,,satisfy,0
qcp-25-264-8_ext,,,,,,,1,0,0,,,,,,50,264,0.156795,,,,,,,,,satisfy,0
qcp-25-264-9_ext,,,,,,,1,0,0,,,,,,50,264,0.16225,,,,,,,,,satisfy,0
