Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
s4-01,,,,,,,1,0,0,,,,,,4,30,0.0179572,,,,,,,,,satisfy,0
s4-02,,,,,,,1,0,0,,,,,,4,30,0.0372391,,,,,,,,,satisfy,0
s4-03,,,,,,,1,0,0,,,,,,4,30,0.0363477,,,,,,,,,satisfy,0
s4-04,,,,,,,1,0,0,,,,,,4,30,0.0372815,,,,,,,,,satisfy,0
s4-05,,,,,,,1,0,0,,,,,,4,30,0.046065,,,,,,,,,satisfy,0
s4-06,,,,,,,1,0,0,,,,,,4,30,0.0338014,,,,,,,,,satisfy,0
s4-07,,,,,,,1,0,0,,,,,,4,30,0.0367542,,,,,,,,,satisfy,0
s4-08,,,,,,,1,0,0,,,,,,4,30,0.0368979,,,,,,,,,satisfy,0
s4-09,,,,,,,1,0,0,,,,,,4,30,0.0409886,,,,,,,,,satisfy,0
s4-10,,,,,,,1,0,0,,,,,,4,30,0.0374387,,,,,,,,,satisfy,0
s5-01,,,,,,,1,0,0,,,,,,5,40,0.0345937,,,,,,,,,satisfy,0
s5-02,,,,,,,1,0,0,,,,,,5,40,0.0390176,,,,,,,,,satisfy,0
s5-03,,,,,,,1,0,0,,,,,,5,40,0.0347973,,,,,,,,,satisfy,0
s5-04,,,,,,,1,0,0,,,,,,5,40,0.0436331,,,,,,,,,satisfy,0
s5-05,,,,,,,1,0,0,,,,,,5,40,0.0358702,,,,,,,,,satisfy,0
s5-06,,,,,,,1,0,0,,,,,,5,40,0.0376938,,,,,,,,,satisfy,0
s5-07,,,,,,,1,0,0,,,,,,5,40,0.0440105,,,,,,,,,satisfy,0
s5-08,,,,,,,1,0,0,,,,,,5,40,0.0347825,,,,,,,,,satisfy,0
s5-09,,,,,,,1,0,0,,,,,,5,40,0.0354016,,,,,,,,,satisfy,0
s5-10,,,,,,,1,0,0,,,,,,5,40,0.0366834,,,,,,,,,satisfy,0
u3-01,,,,,,,0,0,1,13769,14711,980449,0,18868,3,20,0.0327919,1.0684921557234166,10.902019174898316,6.426266443782252,13.264962231260895,2.6748983149331784,0.0032684485764090643,9,0.255030663,satisfy,0
u3-02,,,,,,,0,0,1,9598,10211,845438,0,16444,3,20,0.0169466,1.0639783265603835,10.440866937584662,5.661556111806425,10.450244868187976,3.452224653537564,0.02083984578514119,9,0.291507878,satisfy,0
u3-03,,,,,,,0,0,1,4163,4216,524516,0,11339,3,20,0.0174248,1.0129745314752523,10.052378664103797,5.506499759268175,10.125180201826046,4.233301297453147,0.005285920230658337,8,0.252800091,satisfy,0
u3-04,,,,,,,0,0,1,8539,9020,366824,0,8063,3,20,0.0165287,1.0564535019910986,10.08608573436402,5.415758002110446,10.220426329351136,4.3867416256734595,0.015460295151089248,9,0.307192877,satisfy,0
u3-05,,,,,,,0,0,1,10021,10439,666158,0,15035,3,20,0.0169871,1.041816367265469,10.661576846307385,5.434039576254247,12.144910179640718,3.0936127744510977,0.0042914171656686624,14,0.289329243,satisfy,0
u3-06,,,,,,,0,0,1,4851,4998,309128,0,7507,3,20,0.0171818,1.0305154639175258,9.796907216494846,5.723254853366377,10.289896907216495,2.6270103092783503,0.001443298969072165,8,0.25603927,satisfy,0
u3-07,,,,,,,0,0,1,15604,16435,594250,0,13918,3,20,0.0178794,1.0533230788950843,10.623469845542523,6.090355264845454,12.223354483112223,2.6855732871883613,0.016983913349996795,9,0.331213934,satisfy,0
u3-08,,,,,,,0,0,1,11211,11714,333391,0,8127,3,20,0.0172339,1.0449598572702943,9.780017841213203,5.721071428571428,11.452631578947368,3.697056199821588,0.06895628902765388,10,0.263419645,satisfy,0
u3-09,,,,,,,0,0,1,13389,14036,665689,0,14330,3,20,0.0166457,1.0484015536301166,10.768897520167314,6.261178405862121,12.32394681804601,3.162010755900807,0.00268897520167314,14,0.337096333,satisfy,0
u3-10,,,,,,,0,0,1,13366,13727,1099224,0,24790,3,20,0.0172003,1.027085671530116,10.455667789001122,6.2023809523809526,12.3658810325477,4.373512906846241,0.00613542835765058,9,0.292481296,satisfy,0
u4-01,,,,,,,1,0,0,,,,,,4,30,0.0183249,,,,,,,,,satisfy,0
u4-02,,,,,,,1,0,0,,,,,,4,30,0.0362914,,,,,,,,,satisfy,0
u4-03,,,,,,,1,0,0,,,,,,4,30,0.0347381,,,,,,,,,satisfy,0
u4-04,,,,,,,1,0,0,,,,,,4,30,0.0394213,,,,,,,,,satisfy,0
u4-05,,,,,,,1,0,0,,,,,,4,30,0.0392823,,,,,,,,,satisfy,0
u4-06,,,,,,,1,0,0,,,,,,4,30,0.0335186,,,,,,,,,satisfy,0
u4-07,,,,,,,1,0,0,,,,,,4,30,0.0331312,,,,,,,,,satisfy,0
u4-08,,,,,,,1,0,0,,,,,,4,30,0.0349764,,,,,,,,,satisfy,0
u4-09,,,,,,,1,0,0,,,,,,4,30,0.0327012,,,,,,,,,satisfy,0
u4-10,,,,,,,1,0,0,,,,,,4,30,0.0332749,,,,,,,,,satisfy,0
u5-01,,,,,,,1,0,0,,,,,,5,40,0.0365479,,,,,,,,,satisfy,0
u5-02,,,,,,,1,0,0,,,,,,5,40,0.037865,,,,,,,,,satisfy,0
u5-03,,,,,,,1,0,0,,,,,,5,40,0.0377904,,,,,,,,,satisfy,0
u5-04,,,,,,,1,0,0,,,,,,5,40,0.0347786,,,,,,,,,satisfy,0
u5-05,,,,,,,1,0,0,,,,,,5,40,0.0370706,,,,,,,,,satisfy,0
u5-06,,,,,,,1,0,0,,,,,,5,40,0.0405583,,,,,,,,,satisfy,0
u5-07,,,,,,,1,0,0,,,,,,5,40,0.0368754,,,,,,,,,satisfy,0
u5-08,,,,,,,1,0,0,,,,,,5,40,0.0344498,,,,,,,,,satisfy,0
u5-09,,,,,,,1,0,0,,,,,,5,40,0.032589,,,,,,,,,satisfy,0
u5-10,,,,,,,1,0,0,,,,,,5,40,0.0347364,,,,,,,,,satisfy,0
