Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,nSolutions,paths
qcp-15-120-9_ext,3858,3858,0,1,3858,0,0,0,0,13028,31249,2823685,0,59260,30,225,0.416873,2.3910807491556647,5.112143076450722,8.174623887012588,31.018728891618053,3.3045747620509673,0.6992631255756832,0,14.267653094,satisfy,1,0
qcp-20-187-0_ext,,,,,,,0,1,0,,,,,,40,400,1.26016,,,,,,,,,satisfy,,0
qcp-20-187-10_ext,,,,,,,0,1,0,,,,,,40,400,0.459903,,,,,,,,,satisfy,,0
qcp-20-187-11_ext,,,,,,,0,1,0,,,,,,40,400,2.23761,,,,,,,,,satisfy,,0
qcp-20-187-12_ext,,,,,,,0,1,0,,,,,,40,400,0.535547,,,,,,,,,satisfy,,0
qcp-20-187-13_ext,,,,,,,0,1,0,,,,,,40,400,0.518272,,,,,,,,,satisfy,,0
qcp-20-187-14_ext,,,,,,,0,1,0,,,,,,40,400,0.551214,,,,,,,,,satisfy,,0
qcp-20-187-1_ext,,,,,,,0,1,0,,,,,,40,400,0.419434,,,,,,,,,satisfy,,0
qcp-20-187-2_ext,,,,,,,0,1,0,,,,,,40,400,0.465186,,,,,,,,,satisfy,,0
qcp-20-187-3_ext,,,,,,,0,1,0,,,,,,40,400,0.569771,,,,,,,,,satisfy,,0
qcp-20-187-4_ext,,,,,,,0,1,0,,,,,,40,400,0.445321,,,,,,,,,satisfy,,0
qcp-20-187-5_ext,,,,,,,0,1,0,,,,,,40,400,0.449068,,,,,,,,,satisfy,,0
qcp-20-187-6_ext,,,,,,,0,1,0,,,,,,40,400,0.480255,,,,,,,,,satisfy,,0
qcp-20-187-7_ext,,,,,,,0,1,0,,,,,,40,400,0.61509,,,,,,,,,satisfy,,0
qcp-20-187-8_ext,,,,,,,0,1,0,,,,,,40,400,0.484646,,,,,,,,,satisfy,,0
qcp-20-187-9_ext,,,,,,,0,1,0,,,,,,40,400,0.571925,,,,,,,,,satisfy,,0
qcp-25-264-0_ext,,,,,,,0,1,0,,,,,,50,625,0.448208,,,,,,,,,satisfy,,0
qcp-25-264-10_ext,,,,,,,0,1,0,,,,,,50,625,0.620819,,,,,,,,,satisfy,,0
qcp-25-264-11_ext,,,,,,,0,1,0,,,,,,50,625,0.545194,,,,,,,,,satisfy,,0
qcp-25-264-12_ext,,,,,,,0,1,0,,,,,,50,625,0.57871,,,,,,,,,satisfy,,0
qcp-25-264-13_ext,,,,,,,0,1,0,,,,,,50,625,0.669897,,,,,,,,,satisfy,,0
qcp-25-264-14_ext,,,,,,,0,1,0,,,,,,50,625,0.492119,,,,,,,,,satisfy,,0
qcp-25-264-1_ext,,,,,,,0,1,0,,,,,,50,625,0.573203,,,,,,,,,satisfy,,0
qcp-25-264-2_ext,,,,,,,0,1,0,,,,,,50,625,0.453124,,,,,,,,,satisfy,,0
qcp-25-264-3_ext,,,,,,,0,1,0,,,,,,50,625,0.470832,,,,,,,,,satisfy,,0
qcp-25-264-4_ext,,,,,,,0,1,0,,,,,,50,625,0.480238,,,,,,,,,satisfy,,0
qcp-25-264-5_ext,,,,,,,0,1,0,,,,,,50,625,0.40829,,,,,,,,,satisfy,,0
qcp-25-264-6_ext,,,,,,,0,1,0,,,,,,50,625,0.477416,,,,,,,,,satisfy,,0
